Name,Link
"Eminem - Mockingbird (Drums) (RVC v2, RMVPE, Snowie V3 x Rin_E3, 300 epochs)",https://huggingface.co/RegalHyperus/DrumKitRVCModels/resolve/main/MockingbirdDrums.zip?download=true
"Filename2 (Baldi's Basics) - (RVC V2, RMVPE) - (300 epochs_",https://huggingface.co/Thatsnazzyartist22/FileName2/resolve/main/FileName2Final.zip?download=true
"NewJeans - Gods (Drums) (RVC v2, RMVPE, Snowie V3 x Rin_E3, 300 epochs)",https://huggingface.co/RegalHyperus/DrumKitRVCModels/resolve/main/GodsDrums.zip?download=true
"Candace Flynn (Phineas and Ferb) (RVC v2, RMVPE) (350 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/CandaceFlynn.zip
"Beta Luigi (FNF: Mario's Madness) (RVC V2, OV2Super Pretrain) (RMVPE) 300 Epochs",https://huggingface.co/Timur04129/Luigi-Beta-FNF/resolve/main/Luigi-Beta-FNF.zip?download=true
Helldivers 2 Automatons (RVC v2)  (RMVPE) (500 Epochs),https://huggingface.co/puro-changed/rvc_models/resolve/main/helldivers_2_automatons.zip?download=true
Akari Yukino (RVC V2) (TITAN Pretrain) (RMVPE) (200 Epochs),https://huggingface.co/CrimsonZockt/RVC-Model/resolve/main/AkariYukino.zip
Michael Jackson (Jackson Five Era) (Young voice) [RVCV2] [TITAN Petrain] [300 Epochs],https://huggingface.co/Loren85/Michael-Jackson-young-JK5/resolve/main/Michael%20jackson%20JK5%20voice%20(Young%20voice).zip?download=true
"Industry Baby in the Ocean (Hybrid Drums) (RVC v2, RMVPE, Snowie V3 x Rin_E3, 300 epochs)",https://huggingface.co/RegalHyperus/DrumKitFusionRVCModels/resolve/main/IndustryBabyInTheOceanHybridDrums.zip?download=true
Lady Gaga (Poker Face FX) RVC v2 - 400 Epochs (TITAN),https://huggingface.co/VectorLua/Modelos/resolve/main/GagaPokerFaceVocal.zip
"Pudding/Компот (Kid-E-Cats/Три Кота, Rus Dub) | RVC v2 | RVMPE | Titan | 500 Epochs",https://huggingface.co/Mlaofmd/silly-homework-shit/resolve/main/Kompot.zip?download=true
Halo(Master Chief)(RVC V2)(RMVPE)(TITAN)(40k Rate)(501 Epochs - 5000 Steps)(For Talking),https://huggingface.co/notiscBalbalEko/MYCRAPRVCMODELS/resolve/main/Master%20Chief_e501_s5000.zip?download=true
Android 21 [Retrained] [FighterZ | 🇺🇸] (RVC v2 | 100 Epochs),https://huggingface.co/SyberGen/DragonBall-Ov2Super/resolve/main/Android21-FighterZ.zip?download=true
Montgomery Gator (FNaF: Security Breach) (RVC v2) (RIN_E3) (RMVPE) (500 Epochs),https://huggingface.co/FurnTheFurnace/RVCModels/resolve/main/MontgomeryGator_500e.zip
CatNap (Poppy Playtime/Latin American Spanish Dub) (RVC V2) (OV2) (RMVPE) - 400 Epochs),https://huggingface.co/Sam846/Poppy_Spanish/resolve/main/CatNapV2Latino.zip?download=true
Meghan Trainor (RMVPE 40k) (380 epoch) (RVC v2),https://huggingface.co/marcx/RVCModelsbyMarc/resolve/main/Meghan_Trainor.zip?download=true
Vailskibum (Cartoon Youtuber) [TITAN Pretrained] (RVC 2/RVMPE) (240 Epochs),https://huggingface.co/MusologyWavey/MusologyRVC/resolve/main/Valkisbum.zip?download=true
"Pac-Man Vs. Announcer (RVC v2, RMVPE) (350 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/PacManVSAnnouncer.zip
"Pac-Man (Debi Derryberry, Street Fighter X Tekken) (RVC v2, RMVPE) (350 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/PacManDD.zip
"Camilo (Encanto - Disney) - (RVC V2, RMPVE) - (500 epochs)",https://huggingface.co/Thatsnazzyartist22/Camilo/resolve/main/Camilio%20final.zip?download=true
"Ghost (Call of Duty: Modern Warfare 2) - (RVC V2, RMVPE) - (300 epochs)",https://huggingface.co/Thatsnazzyartist22/Ghost_COD-MW2/resolve/main/Ghost%20COD.zip?download=true
Willow Park (The Owl house) (italian Dub) (voice actor Marta Filippi) [RVCV2] [Itaila] [250 epochs],https://huggingface.co/Loren85/Willow-Park-THO-Dub-Ita/resolve/main/Willow-the-owl-house-Ita.zip?download=true
"Phineas Flynn (Phineas and Ferb) (RVC v2, RMVPE) (350 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/PhineasFlynn.zip
"If I Can Stop One Heart from Breaking (Drums) (RVC v2, RMVPE, Snowie V3 x Rin_E3, 300 epochs)",https://huggingface.co/RegalHyperus/DrumKitRVCModels/resolve/main/IfICanStopOneHeartFromBreakingDrums.zip?download=true
"Bruno Mars - That's What I Like (Drums, Updated) (RVC v2, RMVPE, Snowie V3 x Rin_E3, 300 epochs)",https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/ThatIsWhatILikeDrumsV2.zip?download=true
Nuova versione di MatteoHS (Italian streamer) (OV2) (RVCV2) (400 Epochs),https://huggingface.co/Gianlu0712/MatteoHS_NEW/resolve/main/MatteoHs%20NEW.zip?download=true
Erik Gronwall (TITAN) (RMVPE) (RVC v2) (300 Epochs),https://huggingface.co/SUP3RMASS1VE/Erik-Gronwall/resolve/main/Erik%20Gronwall%20(TITAN).zip?download=true
Vito Filliponio (The Loud House/The Casagrandes) (RVC V2) [400 Epochs] (Ov2 Pretrain) (RMVPE),https://huggingface.co/iamalexcaspian/VitoFilliponioTLH-CG/resolve/main/VitoFilliponioTLH-CG.zip?download=true
"SZA Live (RVC v2, 350 Epoch)",https://huggingface.co/jentiecult/szalive/resolve/main/szalive.zip?download=true
"Capo Plaza (Without Autotune) (Italian Rapper) (RVC V2, ItaIla) (150 Epochs)",https://huggingface.co/FanFierik/CapoPlaza/resolve/main/CapoPlaza.zip?download=true
Gregory (FNAF Security Breach) (RVC2) (TITAN Pretrained) (273 epochs),https://huggingface.co/MusologyWavey/MusologyRVC/resolve/main/Gregory%20(FNAF%20Secruity%20Breach).zip?download=true
"Raito - Gathers Under Night... (Drums) (RVC v2, RMVPE, Snowie V3 x Rin_E3, 300 epochs)",https://huggingface.co/RegalHyperus/DrumKitRVCModels/resolve/main/GathersUnderNightDrums.zip?download=true
"The World Red Army - Glory Glory Man United (Drums) (RVC v2, RMVPE, Snowie V3 x Rin_E3, 300 epochs)",https://huggingface.co/RegalHyperus/DrumKitRVCModels/resolve/main/GloryGloryManUnitedDrums.zip?download=true
Micheal Jackson(Thriller Era)(RVC V2)(RMVPE)(TITAN)(500 Epochs - 3990 Steps)(40k Rate),https://huggingface.co/notiscBalbalEko/MYCRAPRVCMODELS/resolve/main/Micheal%20Jackson(Thriller%20Era)_e500_s3990.zip?download=true
Adelaide Chang (The Loud House/The Casagrandes) (RVC V2) [405 Epochs] (Ov2 Pretrain) (RMVPE),https://huggingface.co/iamalexcaspian/AdelaideChangTLH-CG/resolve/main/AdelaideChangTLH-CG.zip?download=true
Mater (RVC V2) (Cars) (Rus Dub) (500 Epochs) (Trained on Snowie V3),https://huggingface.co/Player1444/AI.models/resolve/main/Mater-rus%20dub%20(Trained%20on%20Snowie%20V3).zip?download=true
Sonic (Sonic 06) (RVC V2) (280 Epochs) [RMVPE],https://huggingface.co/Coolwowsocoolwow/Sonic_06/resolve/main/Sonic_06_v2.zip?download=true
Silver (Sonic The Hedgehog/Sonic 06) (RVC V2) (300 E) [RMVPE],https://huggingface.co/Coolwowsocoolwow/Silver_06/resolve/main/Silver_06_v2.zip?download=true
By The Seaside (DELTARUNE Chapter 1) (KRIS&SUSIE) (rmvpe) (150 epochs each) (RVC v2),https://huggingface.co/springCL/Kris/resolve/main/krisdreemurv2.zip?download=true
Choco Yuzuki [RVC v2] [RMVPE] [Itaila] 100 Epochs 50000 Steps,https://huggingface.co/Gigrig/GigrigRVC/resolve/main/ChocoYuzuki_RVC_v2_Itaila_e100_s50000.zip?download=true
"Black Gryph0n & Baasik - Insane (Drums) (RVC v2, RMVPE, Snowie V3 x Rin_E3, 300 epochs)",https://huggingface.co/RegalHyperus/DrumKitRVCModels/resolve/main/InsaneDrums.zip?download=true
Baldi (Baldi's Basics And Education And Learning) (RVC V2) (270 Epochs) [RMVPE],https://huggingface.co/Coolwowsocoolwow/Baldi/resolve/main/Baldi.zip?download=true
"Shanghai Alice (Neptunia;Sisters Vs Sisters-EN) [250 Epochs, RVC V2 - SnowieV3xRIN_E3)",https://huggingface.co/CRoyce/Models_I_make/resolve/main/shanghai_alice_en.zip?download=true
Chainsaw Sound Effect (RVC V2) (400 Epochs) [RMVPE],https://huggingface.co/Coolwowsocoolwow/Chainsaw/resolve/main/Chainsaw.zip?download=true
"Glamrock Freddy - Five Nights at Freddy's: Security Breach (RVC v2, RMVPE, 119 epochs 7259 steps)",https://huggingface.co/martinvdv05/FNaF-SB/resolve/main/Glamrock-Freddy.zip?download=true
Pbs Kids Announcer (1999-2002) (rmvpe) (200 Epochs) (RVC2),https://huggingface.co/MrDorian/PbsAnnouncer/resolve/main/pbs.zip?download=true
Butterfinger Voice Commercial 90s (The Simpson spot's)[RVCV2] [TITAN Petrain] [100 Epochs],https://huggingface.co/Loren85/Butterfinger-voice-90s-spot-simpson/resolve/main/Butterfinger%20voice%20commercial%2090s%20simpson.zip?download=true
TTS Discord(RVC V2)(RMVPE)(TITAN-Medium)(503 Epochs - 3510 Steps)(40k Rate),https://huggingface.co/notiscBalbalEko/MYCRAPRVCMODELS/resolve/main/TTS%20Discord_e503_s3510.zip?download=true
Muzan Kibutsuji (Toshihiko Seki) (Kimetsu No Yaiba) (SnowieV3.1) (RVC V2) (40k) (Rmvpe) (150 epoch),https://huggingface.co/Goldeath/MuzanKibutsuji/resolve/main/MuzanKibutsuji545dSnowieV3.1-40k.zip
Lincoln Loud/Линкольн Лауд (The Loud House Russian Dub Мой шумный дом) (RVC V2) [210 epochs] (RMVPE),https://huggingface.co/iamalexcaspian/LincolnLoud-TheLoudHouse-RusDub/resolve/main/LincolnLoud-TheLoudHouse-RusDub.zip?download=true
Random Indian Tutorial Voice (RVC V2) (270 Epochs) [RMVPE],https://huggingface.co/Coolwowsocoolwow/Random_Indian_Tutorial_Voice/resolve/main/Random_Indian_Tutorial_Voice.zip?download=true
"[Malice] Gwen Stefani (250 Epochs RVC V2) (Ov2, RMVPE)",https://huggingface.co/Cool629/GamePack/resolve/main/Malice(gwen).zip
"Original Broadway cast of ""Hamilton"" - My Shot (Drums) (RVC v2 RMVPE SnowieV3 x Rin_E3 300 epochs)",https://huggingface.co/RegalHyperus/DrumKitRVCModels/resolve/main/MyShotDrums.zip?download=true
Sodachi Oikura (Monogatari Series) (RVC V2) (RVMPE) (300 Epochs),https://huggingface.co/1ski/1skiRVCModels/resolve/main/sodachiv3.zip?download=true
"Jimmy Thang (WarioWare series) (RVC v2, RMVPE) (350 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/JimmyThang.zip
CatNap - Poppy Playtime (recreation) (RVC V2) (rmvpe) (120 Epochs),https://huggingface.co/Freaky98/CatNap-rvc-v2-120e/resolve/main/CatNap-rvc-v2-120e.zip?download=true
"TheTalentlessWriter (rmvpe) (RVC v2) (1,350 Epochs)",https://huggingface.co/WolfMK/Extra/resolve/main/TheTalentlessWriter.zip?download=true
Pager Operator (GenSec) (PAYDAY 2) (RVC v2) (360 Epochs),https://huggingface.co/NoIdea4Username/NoIdeaRVCCollection/resolve/main/Pager-Operator-GenSec.zip?download=true
Mr. Puzzles - SMG4 (RVC V2) (rmvpe) (300 Epochs),https://huggingface.co/Freaky98/mr_puzzles_rvc_v2_300e/resolve/main/mr_puzzles_rvc_v2_300e.zip?download=true
"Kamen Rider Girls - Toki no Hana (Drums) (RVC v2, RMVPE, Snowie V3 x Rin_E3, 300 epochs)",https://huggingface.co/RegalHyperus/DrumKitRVCModels/resolve/main/TokiNoHanaDrums.zip?download=true
"Yûki Hayashi - You Say Run (Drums) (RVC v2, RMVPE, Snowie V3 x Rin_E3, 300 epochs)",https://huggingface.co/RegalHyperus/DrumKitRVCModels/resolve/main/YouSayRunDrums.zip?download=true
Tiny Noise (the owl house) (voice actor Dana Terrace) [RVCV2] [TITAN Petrain] [100 Epochs],https://huggingface.co/Loren85/Tiny-nose-THO-Dana-Terrace/resolve/main/Tiny%20noise%20The%20owl%20house.zip?download=true
Uzawa Reisa (Blue Archive) (RVC V2-Ov2) (200 Epochs) [RMVPE],https://huggingface.co/Coolwowsocoolwow/Reisa/resolve/main/Reisa_e200_s1800.zip?download=true
Klaus Meine (Scorpions)(1988-1990) (RVC v2) (RMVPE) (700 Epochs),https://huggingface.co/OrcunAICovers/General_Voice_Models/resolve/main/klaus8890.zip?download=true
Everyone Knows That / Ulterior Motives Singer (RVC V2) [300 Epochs - RMVPE],https://huggingface.co/TheStinger/ulteriormotivesv2/resolve/main/ulteriormotivesv2.zip?download=true
Disney Fastplay Announcer (RVC V2-Ov2) (275 Epochs) [RMVPE],https://huggingface.co/Coolwowsocoolwow/Disney_Fastplay_Announcer/resolve/main/Disney_Fastplay_Announcer_v2.zip?download=true
Curly Brace (FNF:Funk Story) (RVC V2) (300 Epochs) [RMVPE],https://huggingface.co/Coolwowsocoolwow/Curly_Brace/resolve/main/Curly_Brace_v2.zip?download=true
Literally Pizza Pizza From The Little Caesars Commercial (RVC V2) (1000 Epochs) [RMVPE],https://huggingface.co/Coolwowsocoolwow/Pizza_Pizza/resolve/main/PizzaPizza.zip?download=true
"Hakui Koyori - WAO!! (Drums) (RVC v2, RMVPE, Snowie V3 x Rin_E3, 300 epochs)",https://huggingface.co/RegalHyperus/DrumKitRVCModels/resolve/main/WaoDrums.zip?download=true
Space Chip (Youtuber) (RVC V2) (200 Epochs) [RMVPE],https://huggingface.co/Coolwowsocoolwow/Space_Chip/resolve/main/Space_Chip_e200_s5600.zip?download=true
"tristana (KR League of Legends) (RVC v2 , KLM , RMVPE) (800 Epochs)",https://huggingface.co/2star/tristana/resolve/main/tristana_KLM.zip?download=true
Giorgio Vanni (New Version) (singer cartoons e anime) [RVCV2] [Itaila] [300 Epochs],https://huggingface.co/Loren85/giorgio-vanni-new-version/resolve/main/Giorgio%20vanni%20new%20version--.zip?download=true
"Narrator - The Stanley Parable: Ultra Deluxe (RVC v2, RMVPE, 278 epochs)",https://huggingface.co/martinvdv05/Narrator_Stanley_Parable/resolve/main/Narrator-TSP.zip?download=true
"Hayase Yuuka (Blue Archive) (RVC V2, RMVPE) 350 Epochs",https://huggingface.co/Timur04129/Hayase-Yuuka/resolve/main/Hayase-Yuuka.zip?download=true
Teamspeak 3(Male)(RVC V2)(RMVPE)(TITAN-Medium)(700 Epochs - 4192 Steps)(40k Rate),https://huggingface.co/notiscBalbalEko/MYCRAPRVCMODELS/resolve/main/TeamSpeak%20Male_e700_s4192.zip?download=true
"Sameer (The Casagrandes, Nour Jude Assaf) (RVC V2) [200 Epochs] (Ov2 Pretrain) (RMVPE)",https://huggingface.co/iamalexcaspian/Sameer-TheCasagrandes-NourJudeAssaf/resolve/main/Sameer-TheCasagrandes-NourJudeAssaf.zip?download=true
"Angel Dust Voz De Canto - (Hazbin Hotel/Brazil Português) RVC V2, Ov2, 300 Epochs",https://huggingface.co/BunnyToon/angel-cantando/resolve/main/angel%20cantando.zip?download=true
"Korean actor Park Eun-bin (Strange Lawyer Woo Young-woo) version (RVC v2, RMVPE, 100 epochs)",https://huggingface.co/YangPa/wYUNGw/resolve/main/wYUNGw.zip?download=true
"Runaway Starfruit (Hybrid Drums) (RVC v2, RMVPE, Snowie V3 x Rin_E3, 300 epochs)",https://huggingface.co/RegalHyperus/DrumKitFusionRVCModels/resolve/main/RunawayStarfruitHybridDrums.zip?download=true
Literally The VeggieTales Tuba (RVC V2) (400 Epochs) [RMVPE],https://huggingface.co/Coolwowsocoolwow/Veggietales_Tuba/resolve/main/Veggie_Tales_Tuba.zip?download=true
Sung Jinwoo - English Dub (Solo Leveling) (RVC V2) (OV2) (RMPVE 32K) (150 epoch),https://huggingface.co/Cauthess/SungJinWoo/resolve/main/Sung%20Jinwoo%20-%20Solo%20Leveling.zip?download=true
Elsa Frozen Brazilian Portuguese (RVC V2) 300 EPOCH RMVPE,https://huggingface.co/jaguleirah/modelos/resolve/main/elsabr.zip
Knuckles (Sonic The Hedgehog 2/Knuckles) (RVC V2-Ov2) (250 Epochs) [RMVPE],https://huggingface.co/Coolwowsocoolwow/Knuckles_Sonic_The_Hedgehog_2_Knuckles/resolve/main/Knuckles_Sonic_The_Hedgehog_2_Knuckles.zip?download=true
"Korean Girl Voice Model Vol7 - [RVC V2, 300 Epochs, KLMv7s]",https://huggingface.co/SeoulStreamingStation/IU-Voice-MultiLanguage-V1/resolve/main/KoreanGirl_Vol7.zip?download=true
"Rouge (Sonic the Hedgehog games, Kathleen Delaney) (RVC v2, RMVPE) (350 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/RougeKD.zip
Grandpa (Caillou) (RVC V2) (240 Epochs) [RMVPE],https://huggingface.co/Coolwowsocoolwow/Caillou_Grandpa/resolve/main/Grandpa_e240_s2160.zip?download=true
"AI Plankton saying ""Dr. Jr."" and other things (AI Sponge) (RVC v2) (420 Epochs)",https://huggingface.co/thedoodooman/myverycoolaimodels/resolve/main/DoctorJunior.zip?download=true
"Asagi Mutsuki (Blue Archive) (RVC V2, RMVPE) 320 Epochs",https://huggingface.co/Timur04129/Asagi-Mutsuki/resolve/main/Asagi-Mutsuki.zip?download=true
Serj Tankian 1998 Era (first album system of a down) [RVCV2] [TITAN Petrain] [200 Epochs],https://huggingface.co/Loren85/serj-tankian-1998-era-titan/resolve/main/Serj%20tankian%201998%20era.zip?download=true
"Sera (Catando/Singing) (Hazbin Hotel/Brazil Português) RVC V2, 300 Epochs, RMVPE, Ov2",https://huggingface.co/BunnyToon/sara/resolve/main/sera-cantando.zip?download=true
"One Ok Rock - Prove (Drums) (RVC v2, RMVPE, Snowie V3 x Rin_E3, 300 epochs)",https://huggingface.co/RegalHyperus/DrumKitRVCModels/resolve/main/ProveDrums.zip?download=true
FoundFlix (Movie Youtuber) (RVC V2/RVMPE) [386 Epochs],https://huggingface.co/MusologyWavey/MusologyRVC/resolve/main/FoundFlix.zip?download=true
"Sera (Hazbin Hotel/Brazilian Português) RVC V2, Ov,2 200 Epochs, RMVPE",https://huggingface.co/BunnyToon/sara/resolve/main/sare%20(hazbin).zip?download=true
"Odda (Arknights, Japanese - CV: Ryōta Asari) (RVC v2, RMVPE, Snowie V3 x Rin_E3, 300 epochs)",https://huggingface.co/RegalHyperus/MiscellaneousRVCModels/resolve/main/OddaAKJP.zip?download=true
Tatsuko Gakumazawa (rmvpe) (RVC v2 - 220 Epochs - 1540 Steps),https://huggingface.co/Nater-EX99/Tatsuko_Gakumazawa/resolve/main/Tatsuko_Gakumazawa.zip?download=true
"Teamspeak Female Voice (RVC V2) (OV2, RMVPE, 200 Epochs)",https://huggingface.co/GoldoBasic/teamspeak-female/resolve/main/Teamspeak_Female.zip?download=true
DBZ Narrator [Kyle Hebert | Retrained] (RVC v2 | 150 Epochs),https://huggingface.co/SyberGen/DragonBall-Ov2Super/resolve/main/Narrator-DBZBT3.zip?download=true
The Powerpuff Girls(Drums)(RVC V2)(RMVPE)(TITAN)(1100 Epochs - 2198 Steps)(40k Rate),https://huggingface.co/notiscBalbalEko/MYCRAPRVCMODELS/resolve/main/Powerpuff%20Girls%20Drums_e1100_s2198.zip?download=true
Draco (Brawl Stars) (RVC V2) (TITAN PRE-TRAIN) (300 EPOCHS),https://huggingface.co/modelloosrvcc/DracoBS/resolve/main/Draco.zip
Kylie Harding from HFJONE | OV2 | RVCv2 | RVMPE | 200 EPOCHS,https://huggingface.co/loganhuggingface/kyliehardinghfjone/resolve/main/kylie%20harding.zip?download=true
Glamrock Freddy (FNaF: Security Breach) (RVC v2) (RIN_E3) (RMVPE) (400 Epochs),https://huggingface.co/FurnTheFurnace/RVCModels/resolve/main/GlamrockFreddy_400e.zip
character eliminated from the pilot episode of The owl house (leked) [RVCV2] [OV2] [300 Epochs],https://huggingface.co/Loren85/PG-Tth-Owl-House-Pilot-leked/resolve/main/The%20owl%20House%20PG%20Pilot%20voice.zip?download=true
"Aroma (Arknights, Japanese - CV: Kio Fukamachi) (RVC v2, RMVPE, Snowie V3 x Rin_E3, 300 epochs)",https://huggingface.co/RegalHyperus/MiscellaneousRVCModels/resolve/main/AromaAKJP.zip?download=true
Gawr Gura [RVC v2] [RMVPE] [Itaila] 200 Epochs 92600 Steps,https://huggingface.co/Gigrig/GigrigRVC/resolve/main/GawrGura_RVC_v2_Itaila_e200_s92600.zip?download=true
Shino Kiryuu (Girlfriend Girlfriend) (RVC V2) (RVMPE) (300 Epochs),https://huggingface.co/1ski/1skiRVCModels/resolve/main/shinov2.zip?download=true
"Milo J (Rmvpe) (RVC v2, 300 Epochs)",https://huggingface.co/PlayerBPlaytime/My-Models/resolve/main/MiloJ.zip
Enterprise (Erica Lindbeck) (Azur Lane) [EN] (RVC v2) (1330 Epochs),https://huggingface.co/NoIdea4Username/NoIdeaRVCCollection/resolve/main/Enterprise-EN-Lindbeck.zip?download=true
Ollie (Poppy Playtime/Latin American Spanish Dub) (RVC V2) (OV2) (RMVPE) - 400 Epochs),https://huggingface.co/Sam846/Poppy_Spanish/resolve/main/OllieLatino.zip?download=true
"Zenon Martyniuk (ZENEK) - RMVPE, RVC v2, 300 epochs)",https://huggingface.co/xmo0n/RVC_MODELS/resolve/main/Zenon%20Martyniuk.zip?download=true
"Playboi Carti - DeepVoice (RMVPE, RVC v2, 250 Epochs, OV2)",https://huggingface.co/y0usly/DeepVoiceCarti_250_Epochs/resolve/main/DeepVoiceCarti_250_Epochs.zip?download=true
Karl Mollison RVCV2 300 Epochs,https://huggingface.co/MrJordanL/KarlMollisonRVCV2/resolve/main/KarlMollison.zip?download=true
"Serj Tankian (System of a Down) (Toxicity/STA! Era) (Titan pretrain, RVC v2, RMVPE, 200 epochs)",https://huggingface.co/Ryanz48/RyanzRVCModels/resolve/main/SerjToxSTATitan.zip?download=true
"Lil Dicky - Earth (Drums) (RVC v2, RMVPE, Snowie V3 x Rin_E3, 300 epochs)",https://huggingface.co/RegalHyperus/DrumKitRVCModels/resolve/main/EarthDrums.zip?download=true
"Rocko Rama (Rocko's Modern Life/Nicktoons: Attack of the Toybots) (RVC v2, RMVPE) (350 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/RockoRamaAOTTB.zip
"Mahito ENG (JJK) (RVC v2, RMVPE) (200 Epochs)",https://huggingface.co/jay-was-unavailable/mahitoENG/resolve/main/mahitoENG.zip?download=true
"Casey (The Loud House/The Casagrandes, Christian Simon) (RVC V2) [250 Epochs] (RMVPE)",https://huggingface.co/iamalexcaspian/Casey-TheCasagrandes-ChristianSimon/resolve/main/Casey-TheCasagrandes-ChristianSimon.zip?download=true
"Cave Johnson (Portal/LEGO Dimensions) (Español Latino) (RVC v2, RMVPE) (350 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/CaveJohnsonLA.zip
"Ra1nb0w K1tty 101 (RVC v2, RMVPE) (350 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/rainbowkitty101.zip
"Aku Aku (Crash Team Racing Nitro-Fueled) (Español Latino) (RVC v2, RMVPE) (350 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/AkuAkuLA.zip
Genshin Furina Korean Voice (원신 푸리나) - [RVC2 / 600 Epochs / KLMv7s],https://huggingface.co/SeoulStreamingStation/IU-Voice-MultiLanguage-V1/resolve/main/Genshin_Furnia.zip?download=true
"The Score - On and On (Drums) (RVC v2, RMVPE, Snowie V3 x Rin_E3, 300 epochs)",https://huggingface.co/RegalHyperus/DrumKitRVCModels/resolve/main/OnAndOnDrums.zip?download=true
Valentino (Hazbin Hotel/Latin American Spanish Dub) (Ov2) (RMVPE) (RVC V2) - 400 Epochs,https://huggingface.co/Sam846/Hazbin_Spanish/resolve/main/ValentinoLatinoV2.zip?download=true
"DJ Spit [Smiling Friends] (OV2, RMVPE) (RVC V2) 300 Epochs",https://huggingface.co/MrSneakyD/SmilingFriends_RVC_Models/resolve/main/DJ-Spit.zip
"Carlitos Casagrande (The Casagrandes, Cristina Milizia) (RVC V2) [150 Epochs] (Ov2 Pretrain) (RMVPE)",https://huggingface.co/iamalexcaspian/Carlitos-TheCasagrandes-CristinaMilizia/resolve/main/Carlitos-TheCasagrandes-CristinaMilizia.zip?download=true
Soldier (Team Fortress 2) (RVC V2) (240 Epochs) [RMVPE],https://huggingface.co/Coolwowsocoolwow/Soldier_TF2/resolve/main/Soldier_e240_s27120.zip?download=true
"Chevy - Welcome to My World (Drums) (RVC v2, RMVPE, Snowie V3 x Rin_E3, 300 epochs)",https://huggingface.co/RegalHyperus/DrumKitRVCModels/resolve/main/WelcomeToMyWorldDrums.zip?download=true
"Sergeant Hartman (Full Metal Jacket, Italian Dub) (RVC V2, ItaIla) (100 Epochs)",https://huggingface.co/FanFierik/SergenteHartman/resolve/main/SergenteHartman.zip?download=true
Мазеллов / Mazellov (CREPE) (RVC Ov2.1Super) 200 epochs,https://huggingface.co/SimplCup/Mazelovv/resolve/main/Mazelovv.zip?download=true
"Imagine Dragons - Waves (Drums) (RVC v2, RMVPE, Snowie V3 x Rin_E3, 300 epochs)",https://huggingface.co/RegalHyperus/DrumKitRVCModels/resolve/main/WavesDrums.zip?download=true
Charise Lantigne the Stocking from HFJONE | OV2 | RVCv2 | RVMPE | 175 EPOCHS,https://huggingface.co/loganhuggingface/ChariseLantigneHFJONE/resolve/main/Charise%20Lantigne%20the%20Stocking%20_%20HFJONE%20-%20Weights.gg%20Model%20(1).zip?download=true
Fly Out(Hatsune Miku Drums)(RVC V2)(RMVPE)(KLMv7Mirror)(510 Epochs - 4584 Steps)(48k Rate),https://huggingface.co/notiscBalbalEko/MYCRAPRVCMODELS/resolve/main/fly%20out%20hatsune%20drums_e510_s4584.zip?download=true
"Candyman (Candyman 1992), RVC2,  140 epochs",https://huggingface.co/BostonBrain/CandyMan/blob/main/Candyman.zip
"Weegeepie (YouTuber) (RVC v2, RMVPE) (200 epochs)",https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/Weegeepie.zip
"Mo Qingxian (Chinese Vocaloid) (RVC V2, Original) (200 Epochs)",https://huggingface.co/FanFierik/MoQingxian/resolve/main/MoQingxian.zip?download=true
Korean actor Han Ji-Min (RVC v2 | RMVPE | 100 Epochs,https://huggingface.co/YangPa/HanJiMin/resolve/main/HanJiMin.zip?download=true
Korean actor Lee Chung-ah (RVC v2 | RMVPE | 100 Epochs,https://huggingface.co/YangPa/LeeChungAh/resolve/main/chungah_v1.zip?download=true
Rise Kujikawa -Persona 4 Golden ENG (Laura Bailey ) (RVC v2) -150 epochs,https://huggingface.co/SelectOkay/Rise_Kujikawa/resolve/main/Rise%20Kujikawa.zip?download=true
"Young Stolas (Helluva Boss) | RVC V2, 200 epochs",https://huggingface.co/DaRkSpyro/YoungStolasHelluvaBoss/resolve/main/YoungStolas.zip?download=true
Logitech G432 Flute Microphone (RVC V2) (900 Epochs),https://huggingface.co/LopunGerts/Celeb/resolve/main/FluteMicrophone.zip?download=true
Poldo (New Version) (italian Youtuber)  [RVCV2] [Italia] [300 Epochs],https://huggingface.co/Loren85/Poldo-New-version/resolve/main/Poldo%20Nuova%20versione.zip?download=true
Peter Glantz (RVC V2) (500 Epochs) (Trained on Snowie V3),https://huggingface.co/Player1444/AI.models/resolve/main/Peter%20Glantz%20(Trained%20on%20Snowie%20V3).zip?download=true
IKE (Japenese Singer) (RVC V2) (300 epochs),https://huggingface.co/2star/IKE/resolve/main/IKE.zip?download=true
